Id,SalePrice
2735,136315.65292414086
2736,136714.62584529837
2737,118878.5880837125
2738,127044.89063090489
2739,159437.33998510343
2740,140085.7297907422
2741,149928.89422913315
2742,154113.81150566647
2743,147746.76176404752
2744,154214.1688632679
2745,142227.86716050233
2746,135416.52693542317
2747,155836.02037120037
2748,122406.67346123232
2749,130262.27468973621
2750,135003.4129153487
2751,131255.15311293912
2752,206714.4095597268
2753,148877.45390522736
2754,206046.16140737152
2755,128714.81054965843
2756,97196.51922339818
2757,74296.94796991402
2758,94584.6716528394
2759,158958.4886833575
2760,131432.14950354793
2761,142638.87056862962
2762,144707.41281533058
2763,191120.49557376376
2764,154778.575171778
2765,277317.44018498523
2766,136912.77560303974
2767,84631.22748094179
2768,116109.22900756386
2769,124451.01025091832
2770,148363.29856822288
2771,112293.23064621398
2772,116819.61879790241
2773,151864.22989295085
2774,140208.80070303517
2775,127060.65998379276
2776,139438.58662259483
2777,155217.01977762813
2778,118441.00034365611
2779,124004.1414344143
2780,102095.48998288705
2781,93715.63538516167
2782,94553.82835986868
2783,98542.9590389105
2784,123348.88143671316
2785,133153.2516679516
2786,78529.91183787934
2787,126259.75660642878
2788,78892.17746872884
2789,200379.22253965284
2790,92385.15457077151
2791,116534.63257009948
2792,69785.5813826375
2793,174966.19588118748
2794,104911.99203483801
2795,118695.66832495655
2796,95436.90409047919
2797,205708.32815260533
2798,119284.51305028226
2799,120603.74903792691
2800,70666.04413539715
2801,115469.11128313951
2802,134103.37881005905
2803,156135.51529910087
2804,139416.41358695188
2805,102062.77362589484
2806,84354.69636794999
2807,156922.7350375102
2808,154718.42062644384
2809,133895.8856562484
2810,132498.237260004
2811,160846.34664203593
2812,149436.9135733189
2813,145560.32253477018
2814,150528.64567381234
2815,98505.27510391937
2816,243367.63388772382
2817,155940.98808156134
2818,131662.5747118265
2819,172636.653875589
2820,133660.8654144333
2821,111535.42889827942
2822,197116.65667819048
2823,270489.24452696677
2824,172060.52594677464
2825,159645.4213494115
2826,134977.96887811058
2827,140834.1826209691
2828,219706.76999621233
2829,198531.39696607846
2830,226080.03410816795
2831,187799.6356682759
2832,238678.3233463765
2833,292066.0059932599
2834,213931.37998248203
2835,209518.70733480612
2836,196060.70925695705
2837,157228.15760483386
2838,146533.5107960388
2839,181004.68290002792
2840,200087.45312144514
2841,205697.1351103914
2842,224931.30801710128
2843,156016.6378001869
2844,160963.820380225
2845,117292.21456540657
2846,207861.4594482989
2847,201382.71001898532
2848,226566.71610611002
2849,205541.03327221595
2850,286633.6386403453
2851,230355.82046399152
2852,228072.0657247942
2853,231871.33479275033
2854,142829.7007254257
2855,204333.70954579956
2856,206363.84728843195
2857,189849.61950812195
2858,203227.74944743072
2859,126006.19405433978
2860,125867.91416495603
2861,130371.46425671161
2862,196177.26041362144
2863,130808.29400108398
2864,252978.69458536492
2865,141919.65264875218
2866,139788.35036932945
2867,103019.94278771296
2868,110758.32321880612
2869,109900.79664377407
2870,133680.3866482532
2871,92353.65502740204
2872,49434.32704861835
2873,101877.10187536183
2874,145516.67711886988
2875,114803.42546671578
2876,163258.25776644147
2877,138700.93290871716
2878,166181.04285831517
2879,136475.09310915737
2880,99483.05429820907
2881,139859.5224119598
2882,168423.29711236618
2883,181345.040595863
2884,194110.3028211648
2885,188943.0017200488
2886,220831.47806991605
2887,105000.89194377915
2888,134465.81202606697
2889,55018.59435634099
2890,85957.59499953223
2891,136609.3787023369
2892,54568.66879084954
2893,97502.07931082764
2894,63337.278992141706
2895,325340.8486565714
2896,287751.52585129894
2897,209759.84385476043
2898,149969.8803555396
2899,226048.4801167116
2900,153171.81273453907
2901,207659.2762845538
2902,195712.3034717201
2903,345568.96474751626
2904,342817.8097679345
2905,99434.64399730634
2906,205699.2110358694
2907,110579.3694400853
2908,130638.93539495445
2909,147108.11447948156
2910,79416.34479575093
2911,78463.55494278406
2912,154472.8136955701
2913,85129.29945187077
2914,76343.90558166344
2915,81298.0327269328
2916,81495.70258477352
2917,163667.8504051353
2918,120033.67682452837
2919,227390.19842272357
